Start_Lat,Start_Lng,Distance(mi),Temperature(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Speed(mph),Severity
38.896984,-121.07863600000002,0.01,73.4,50.0,30.07,10.0,4.6,3
38.690449,-120.763397,0.0,73.4,41.0,30.12,10.0,,2
37.0495,-122.074196,0.0,75.0,51.0,30.0,10.0,3.5,2
36.986206,-121.983932,0.01,75.0,51.0,30.0,10.0,3.5,2
37.74229,-121.57019,0.01,73.0,61.0,30.0,10.0,8.1,3
37.878975,-122.514397,0.01,75.2,53.0,30.01,10.0,5.8,2
37.057137,-120.970459,0.01,77.0,50.0,29.99,5.0,5.8,3
38.665367,-121.355217,0.01,71.6,53.0,30.03,10.0,5.8,3
37.320538,-122.339043,0.01,64.4,83.0,30.03,7.0,12.7,2
37.71104,-120.84832,0.01,79.0,48.0,30.0,5.0,,2
38.929684,-122.74147,0.01,71.1,59.0,30.0,10.0,3.5,2
37.944721,-122.514725,0.01,75.2,50.0,30.01,10.0,,2
37.374687,-121.932213,0.01,73.9,57.0,30.0,10.0,4.6,2
36.581711,-121.921379,0.0,64.0,80.0,30.05,9.0,4.6,2
38.671066,-121.59748799999998,0.01,68.0,73.0,30.02,10.0,5.8,3
37.685482,-122.073479,0.01,70.0,63.0,30.03,8.0,4.6,2
37.541626,-122.28508,0.01,71.6,64.0,30.02,10.0,,2
37.282345,-121.808533,0.01,73.4,65.0,30.02,10.0,5.8,2
38.27565,-122.047577,0.01,65.8,81.0,30.03,10.0,4.6,3
38.375233,-122.792572,0.01,72.0,66.0,29.97,10.0,3.5,2
37.708939,-121.723686,0.01,69.1,68.0,30.01,10.0,6.9,3
39.186253,-122.956924,0.0,66.9,63.0,30.0,10.0,,2
38.249317,-122.066261,0.01,65.8,81.0,30.03,10.0,4.6,2
38.609562,-121.540512,0.01,68.0,64.0,30.04,10.0,3.5,3
38.511215,-122.763626,0.01,72.0,66.0,29.97,10.0,3.5,2
37.706383,-121.078217,0.01,75.0,57.0,30.01,5.0,3.5,2
38.411682,-122.794876,0.01,66.0,81.0,29.98,10.0,,2
36.962925,-122.024216,0.01,62.1,93.0,30.03,10.0,6.9,2
37.700848,-121.816292,0.01,64.9,75.0,30.02,10.0,3.5,3
37.772949,-122.406563,0.01,69.1,65.0,30.02,10.0,,3
37.089496999999994,-122.091461,0.01,62.1,93.0,30.03,10.0,6.9,2
37.603424,-122.064148,0.01,68.0,68.0,30.04,10.0,4.6,3
38.403576,-122.816017,0.01,66.0,81.0,29.98,10.0,,2
37.956047,-122.329842,0.01,66.0,70.0,29.99,10.0,,3
37.932659,-122.325897,0.01,66.0,70.0,29.99,10.0,,3
37.995594,-122.066566,0.01,66.0,70.0,29.99,10.0,,3
38.018745,-121.942017,0.01,63.0,78.0,29.99,10.0,,2
37.698433,-121.933037,0.01,64.0,78.0,30.03,10.0,3.5,3
37.364132,-122.123322,0.01,66.9,70.0,30.04,10.0,,3
36.620338,-121.642075,0.01,64.0,75.0,30.06,10.0,,2
37.505878,-120.776001,0.01,68.0,73.0,30.03,5.0,3.5,2
37.698586,-122.471642,0.01,69.1,70.0,30.02,10.0,3.5,3
37.835564,-122.295456,0.01,66.9,76.0,30.02,10.0,,3
37.663986,-122.398918,0.01,69.1,70.0,30.02,10.0,3.5,2
37.421535,-121.93466200000002,0.01,69.1,65.0,30.02,9.0,,2
36.903248,-121.63246200000002,0.0,60.1,96.0,30.04,10.0,,2
38.680771,-120.869209,0.01,64.4,40.0,30.14,10.0,6.9,2
37.813362,-122.250832,0.01,66.0,78.0,30.03,10.0,,3
38.270554,-122.051903,0.01,55.2,94.0,30.04,10.0,3.5,3
38.004421,-122.038963,0.01,60.1,83.0,29.99,8.0,,2
37.432259,-121.900696,0.01,69.1,65.0,30.02,9.0,,2
38.549973,-122.80658,0.0,60.1,93.0,30.01,10.0,3.5,1
37.315567,-122.052132,0.0,64.0,78.0,30.04,10.0,,1
37.819122,-122.254189,0.01,66.0,78.0,30.03,10.0,,3
37.701424,-121.894394,0.01,61.0,83.0,30.03,10.0,,3
37.976868,-122.52071399999998,0.01,60.8,88.0,30.04,10.0,4.6,2
37.099636,-121.97628,0.01,60.1,96.0,30.04,10.0,,2
37.452118,-122.126907,0.01,62.6,88.0,30.02,10.0,,2
37.340866,-121.928047,0.01,66.9,70.0,30.04,9.0,,3
38.354446,-122.713028,0.01,57.2,94.0,30.07,10.0,3.5,2
38.101646,-122.561455,0.01,57.2,88.0,30.05,10.0,3.5,2
37.93515,-122.516548,0.01,57.2,88.0,30.05,10.0,3.5,2
37.808498,-122.366852,0.01,61.0,87.0,30.04,10.0,,3
37.349777,-121.861732,0.01,62.6,82.0,30.06,10.0,4.6,2
37.607029,-120.974251,0.01,64.9,81.0,30.04,5.0,,2
37.735153,-122.407501,0.01,62.1,84.0,30.04,10.0,10.4,3
37.831482,-122.215996,0.01,61.0,87.0,30.04,10.0,,2
36.845516,-121.634903,0.01,59.0,93.0,30.05,10.0,4.6,2
36.859879,-121.604027,0.01,59.0,72.0,30.06,10.0,,2
37.254173,-121.950195,0.01,66.9,70.0,30.04,9.0,,2
37.317062,-121.94059,0.01,66.9,70.0,30.04,9.0,,3
37.495384,-121.923294,0.01,63.0,81.0,30.05,10.0,,3
37.646397,-122.092819,0.01,64.0,75.0,30.07,10.0,5.8,3
37.761871,-120.817337,0.0,63.0,87.0,30.05,4.0,,2
37.410831,-122.075806,0.01,62.1,84.0,30.06,10.0,,2
39.173183,-122.941971,0.01,55.0,86.0,30.06,10.0,3.5,2
37.344883,-121.92347,0.01,66.0,73.0,30.05,10.0,3.5,3
37.36196500000001,-121.903389,0.01,66.0,73.0,30.05,10.0,3.5,2
37.803886,-122.301971,0.01,64.0,84.0,30.05,10.0,,3
37.502990999999994,-122.331703,0.01,60.8,88.0,30.06,10.0,,2
37.393742,-122.080399,0.0,62.1,84.0,30.06,10.0,,1
37.401531,-121.908859,0.01,63.0,75.0,30.05,10.0,,3
38.010159,-122.228294,0.01,55.9,90.0,30.01,8.0,,2
38.24123,-122.26843999999998,0.01,55.9,87.0,30.02,10.0,3.5,2
37.578734999999995,-122.048149,0.01,61.0,78.0,30.07,10.0,,3
38.303768,-122.708183,0.01,48.2,100.0,30.07,8.0,,2
38.076405,-122.231857,0.01,52.0,93.0,30.02,10.0,,3
37.753693,-122.151398,0.01,57.9,97.0,30.04,10.0,3.5,3
37.701584,-121.906929,0.01,52.0,93.0,30.03,4.0,,3
37.719101,-122.399734,0.01,57.9,87.0,30.04,10.0,,2
37.974628,-122.365204,0.0,51.1,89.0,30.05,6.0,,2
38.123062,-122.229836,0.01,54.0,90.0,30.02,10.0,3.5,3
38.334568,-122.712952,0.01,50.0,100.0,30.07,0.2,,2
37.492709999999995,-121.94841,0.01,55.4,94.0,30.05,8.0,,3
37.243786,-121.772583,0.01,55.4,94.0,30.08,10.0,,2
37.612343,-122.395111,0.01,60.1,90.0,30.05,9.0,3.5,2
37.845863,-122.247887,0.01,59.0,93.0,30.05,7.0,4.6,2
37.693562,-122.1119,0.0,57.0,83.0,30.07,9.0,3.5,2
37.646397,-122.092819,0.01,60.1,78.0,30.09,8.0,,2
37.94233300000001,-121.298645,0.01,53.1,100.0,30.06,0.2,,2
37.771805,-122.22374,0.01,60.1,100.0,30.06,8.0,,3
37.339455,-121.852043,0.01,55.4,94.0,30.08,10.0,,2
37.354122,-121.866264,0.01,55.4,94.0,30.08,10.0,,2
39.163567,-121.662331,0.0,53.1,96.0,30.09,6.0,,2
38.671356,-121.58608999999998,0.01,55.0,96.0,30.07,10.0,,3
37.901485,-121.46626299999998,0.01,55.9,100.0,30.08,0.2,,2
38.972565,-121.015511,0.01,62.6,48.0,30.12,10.0,6.9,3
39.001328,-120.907356,0.0,62.6,48.0,30.12,10.0,6.9,2
38.223595,-122.611801,0.01,60.8,88.0,30.09,10.0,4.6,2
37.703438,-122.39373,0.01,64.0,84.0,30.06,8.0,,2
37.824001,-122.316925,0.01,64.0,87.0,30.06,8.0,3.5,3
38.00917800000001,-122.206146,0.01,64.0,73.0,30.03,9.0,,2
38.004978,-122.038368,0.01,64.0,73.0,30.03,9.0,,2
37.638626,-121.016449,0.0,68.0,70.0,30.07,3.0,6.9,2
37.763908,-122.419571,0.01,64.9,81.0,30.06,8.0,5.8,2
37.775101,-122.233337,0.01,64.9,84.0,30.07,8.0,3.5,3
38.647633,-120.685982,0.01,73.4,31.0,30.17,10.0,10.4,2
37.372505,-121.92717,0.01,66.0,65.0,30.05,10.0,3.5,2
37.452839,-121.922806,0.01,66.0,65.0,30.05,10.0,3.5,3
38.53606,-122.870338,0.0,60.1,90.0,30.05,10.0,,2
38.639324,-121.277977,0.01,71.6,60.0,30.08,10.0,5.8,2
37.609402,-120.976875,0.01,68.0,70.0,30.07,3.0,6.9,2
38.601768,-122.864983,0.01,60.1,90.0,30.05,10.0,,2
38.086269,-122.214264,0.01,68.0,68.0,30.04,10.0,4.6,3
36.888588,-121.643059,0.01,68.0,65.0,30.08,10.0,,2
38.727764,-120.738174,0.0,75.2,29.0,30.16,10.0,8.1,2
36.855957,-121.631851,0.01,73.0,49.0,30.07,10.0,4.6,2
38.249279,-122.556114,0.01,64.4,83.0,30.09,10.0,,2
37.663979,-121.02828999999998,0.01,73.0,61.0,30.06,4.0,4.6,2
38.519192,-122.979523,0.01,66.0,73.0,30.04,7.0,3.5,2
36.770645,-121.76535,0.01,73.9,41.0,30.08,10.0,8.1,2
36.770756,-121.764847,0.01,73.9,41.0,30.08,10.0,8.1,2
37.628811,-122.427635,0.01,64.9,81.0,30.06,8.0,5.8,3
37.33337,-121.067474,0.01,73.0,61.0,30.06,4.0,4.6,2
37.575053999999994,-122.046898,0.01,66.9,66.0,30.09,8.0,4.6,3
37.551315,-120.99369,0.01,73.0,61.0,30.06,4.0,4.6,2
37.904404,-122.604019,0.01,69.8,68.0,30.06,9.0,5.8,2
38.637909,-121.539696,0.01,71.6,57.0,30.07,7.0,6.9,2
38.427665999999995,-122.769203,0.01,68.0,65.0,30.02,8.0,,2
37.844219,-122.027817,0.01,66.9,66.0,30.01,9.0,3.5,2
37.509174,-122.341919,0.01,68.0,73.0,30.06,3.0,5.8,3
37.634547999999995,-122.08638,0.01,69.1,63.0,30.07,6.0,5.8,3
37.578734999999995,-122.048149,0.01,69.1,63.0,30.07,6.0,5.8,3
38.091766,-122.23098799999998,0.01,73.0,57.0,30.01,10.0,,3
38.032425,-122.537376,0.01,69.8,64.0,30.04,10.0,4.6,2
38.68395200000001,-121.225517,0.0,71.6,60.0,30.06,7.0,5.8,2
38.42416400000001,-121.39576,0.01,71.6,73.0,33.04,5.0,,2
38.465252,-121.380882,0.01,71.6,73.0,33.04,5.0,,2
37.648651,-122.096718,0.01,70.0,63.0,30.06,6.0,5.8,3
36.538231,-121.910233,0.0,64.9,70.0,30.09,10.0,,2
37.334145,-121.861221,0.01,73.4,57.0,30.05,10.0,5.8,3
37.532864,-121.938316,0.01,73.0,53.0,30.04,10.0,4.6,3
38.646683,-121.376694,0.01,71.6,60.0,30.04,5.0,,3
37.06649,-121.219147,0.01,75.2,41.0,30.05,10.0,11.5,2
37.606753999999995,-120.993546,0.01,78.1,54.0,30.01,3.0,3.5,2
37.489521,-120.868095,0.01,78.1,54.0,30.01,3.0,3.5,2
37.977032,-122.307381,0.01,71.1,59.0,29.99,9.0,3.5,2
37.495384,-121.923294,0.01,73.0,53.0,30.04,10.0,4.6,3
38.618365999999995,-121.529411,0.01,71.6,60.0,30.04,5.0,,3
37.701466,-122.106651,0.0,73.0,51.0,30.06,6.0,,2
37.06649,-121.219147,0.01,69.8,56.0,30.05,10.0,11.5,2
37.630173,-122.43483700000002,0.01,66.9,63.0,30.04,10.0,10.4,3
37.728951,-122.186005,0.01,72.0,59.0,30.04,10.0,12.7,3
37.863934,-122.302826,0.01,72.0,59.0,30.04,10.0,12.7,3
37.520306,-121.98381,0.01,69.8,68.0,30.03,6.0,8.1,3
37.378151,-121.903557,0.01,75.0,51.0,30.03,9.0,9.2,3
37.77773300000001,-122.167412,0.01,72.0,59.0,30.04,10.0,12.7,3
37.581242,-122.325409,0.01,64.9,68.0,30.06,10.0,16.1,2
37.98922,-122.312645,0.01,70.0,61.0,30.0,9.0,4.6,3
38.003765,-121.836517,0.01,70.0,61.0,30.0,9.0,4.6,2
37.491524,-122.219604,0.01,66.2,68.0,30.07,10.0,3.5,2
37.75309,-121.343933,0.01,73.9,64.0,30.02,4.0,,3
37.851562,-122.29938500000002,0.01,64.0,75.0,30.06,10.0,11.5,3
37.701878,-121.901398,0.01,73.0,39.0,30.02,10.0,3.5,3
36.728275,-121.616295,0.0,60.1,80.0,30.09,9.0,11.5,2
36.96379500000001,-121.551804,0.01,73.4,47.0,30.06,10.0,,2
38.942051,-121.096313,0.01,71.6,43.0,30.1,10.0,5.8,2
37.774387,-122.231316,0.01,64.0,75.0,30.06,10.0,11.5,3
37.49807,-121.926331,0.01,69.1,58.0,30.06,10.0,8.1,3
39.250885,-123.211052,0.0,66.9,63.0,30.03,10.0,8.1,2
37.689346,-122.105247,0.01,64.9,65.0,30.1,10.0,8.1,3
37.96412700000001,-122.336044,0.0,68.0,55.0,30.01,10.0,10.4,2
36.984188,-122.148178,0.01,59.0,96.0,30.09,7.0,6.9,2
36.903351,-121.748314,0.01,59.0,96.0,30.09,7.0,6.9,2
38.429951,-122.743752,0.01,63.0,81.0,30.02,10.0,4.6,2
37.54932,-122.292496,0.01,66.2,56.0,30.07,10.0,,2
37.146049,-121.985863,0.01,68.0,65.0,30.05,10.0,11.5,2
36.990299,-121.557922,0.01,68.0,52.0,30.06,10.0,3.5,2
38.05555,-122.147728,0.01,68.0,55.0,30.01,10.0,10.4,3
37.053024,-122.07325,0.01,59.0,96.0,30.09,7.0,6.9,2
38.332996,-122.018837,0.01,71.1,59.0,30.04,10.0,5.8,3
38.404762,-121.9123,0.01,69.1,54.0,30.05,10.0,3.5,3
37.550369,-122.312004,0.01,64.4,68.0,30.08,10.0,5.8,2
37.854343,-122.219101,0.01,64.9,65.0,30.07,10.0,3.5,2
37.374687,-121.932213,0.01,66.0,68.0,30.07,10.0,6.9,2
37.663979,-121.02828999999998,0.01,72.0,68.0,30.03,4.0,4.6,2
37.404243,-122.021248,0.01,64.0,67.0,30.08,10.0,5.8,2
37.987347,-121.344704,0.01,69.1,78.0,30.05,4.0,8.1,3
38.509098,-122.77271299999998,0.01,62.1,80.0,30.01,10.0,4.6,2
36.539394,-121.91021,0.01,55.9,97.0,30.14,10.0,,2
37.654987,-121.899529,0.01,64.0,67.0,30.06,8.0,9.2,2
36.982498,-121.964447,0.01,57.9,100.0,30.1,9.0,,2
37.552634999999995,-122.295593,0.01,62.6,77.0,30.07,10.0,6.9,2
37.357258,-122.117043,0.01,64.0,67.0,30.08,10.0,5.8,3
37.583099,-122.05013999999998,0.01,66.0,56.0,30.1,10.0,4.6,3
38.561623,-121.646233,0.0,64.4,83.0,30.05,5.0,5.8,2
37.386623,-120.813919,0.0,69.8,78.0,30.03,4.0,11.5,2
37.401531,-121.908859,0.01,66.0,65.0,30.06,10.0,,3
37.863934,-122.302826,0.01,64.9,65.0,30.05,10.0,6.9,3
37.62280300000001,-120.98611499999998,0.01,69.1,75.0,30.05,4.0,6.9,2
37.323184999999995,-121.964134,0.01,66.0,65.0,30.06,10.0,,2
37.279644,-122.01133,0.01,66.0,65.0,30.06,10.0,,2
37.158653,-121.982506,0.01,66.0,65.0,30.06,10.0,,2
37.732208,-122.414513,0.01,64.9,63.0,30.06,10.0,5.8,3
37.647125,-122.09565,0.01,64.9,58.0,30.06,10.0,5.8,3
37.881207,-122.30786100000002,0.01,66.0,68.0,30.04,10.0,5.8,3
37.33786,-121.995758,0.01,66.0,68.0,30.03,10.0,8.1,2
37.701424,-121.894394,0.01,61.0,75.0,30.03,10.0,,3
37.075897,-122.08031499999998,0.0,57.9,97.0,30.07,8.0,4.6,2
37.428417,-122.10138700000002,0.01,62.6,82.0,30.05,10.0,,2
38.285121999999994,-122.300674,0.01,62.1,80.0,30.05,10.0,,2
37.66637,-122.107491,0.01,64.0,73.0,30.1,10.0,5.8,3
37.897503,-122.097275,0.01,64.9,56.0,30.02,10.0,6.9,2
36.595721999999995,-121.865517,0.01,57.9,84.0,30.1,10.0,6.9,2
37.324795,-121.886742,0.01,66.0,65.0,30.05,10.0,,2
37.787174,-122.180275,0.01,64.0,75.0,30.07,10.0,6.9,2
37.73032,-122.404099,0.01,62.1,78.0,30.07,10.0,11.5,2
37.896908,-122.101845,0.01,64.9,56.0,30.02,10.0,6.9,2
37.327431,-121.966293,0.01,66.0,65.0,30.05,10.0,,2
37.740299,-122.40786,0.01,63.0,67.0,30.09,10.0,8.1,3
37.920563,-122.062042,0.01,63.0,63.0,30.05,10.0,3.5,3
37.560387,-121.909203,0.01,61.0,70.0,30.08,10.0,4.6,3
37.752804,-122.409126,0.0,63.0,67.0,30.09,10.0,8.1,2
37.640194,-122.090424,0.01,63.0,60.0,30.12,10.0,,3
37.80011,-122.224709,0.01,61.0,75.0,30.09,10.0,3.5,3
36.988304,-121.957245,0.01,57.9,93.0,30.09,10.0,,2
37.02108,-121.331215,0.01,57.2,88.0,30.11,10.0,5.8,2
37.053352,-120.871452,0.0,62.1,86.0,30.06,2.0,4.6,2
38.529186,-121.33506,0.01,62.6,77.0,30.07,10.0,4.6,2
38.538826,-121.370781,0.01,62.6,77.0,30.07,10.0,4.6,2
36.636501,-120.62072,0.01,62.1,84.0,30.07,3.0,5.8,3
38.676685,-121.456894,0.0,59.0,77.0,30.08,10.0,3.5,2
37.476063,-122.203331,0.0,59.0,72.0,30.12,10.0,,2
37.829731,-122.001205,0.01,59.0,64.0,30.06,10.0,,3
37.382065,-121.964485,0.01,57.0,83.0,30.11,10.0,,2
38.273342,-122.050041,0.01,62.1,75.0,30.08,10.0,8.1,3
37.66357,-122.465851,0.01,62.1,78.0,30.12,10.0,4.6,3
38.229424,-121.433434,0.01,53.1,89.0,30.12,10.0,,2
38.468174,-123.009178,0.01,57.0,93.0,30.12,10.0,,2
38.660831,-121.337288,0.01,57.2,77.0,30.16,10.0,5.8,2
37.67046,-121.453957,0.01,61.0,70.0,30.15,10.0,,2
37.831623,-122.185646,0.01,64.9,73.0,30.17,10.0,,2
37.7883,-121.300407,0.01,68.0,73.0,30.14,10.0,5.8,2
38.641117,-121.451767,0.01,66.2,64.0,30.17,10.0,5.8,2
37.502990999999994,-122.331703,0.01,66.2,73.0,30.17,10.0,4.6,3
38.259803999999995,-122.306511,0.0,66.9,73.0,30.13,10.0,5.8,2
37.967861,-121.250748,0.01,73.9,62.0,30.12,10.0,8.1,2
38.094425,-120.944992,0.01,73.9,62.0,30.12,10.0,8.1,2
38.185455,-120.82563799999998,0.01,73.4,36.0,30.18,10.0,4.6,2
38.574951,-121.415451,0.0,71.6,57.0,30.12,10.0,3.5,2
38.563847,-121.636665,0.01,73.4,57.0,30.11,8.0,,3
38.029540999999995,-121.150223,0.01,75.9,58.0,30.09,10.0,5.8,2
37.385368,-121.976028,0.01,72.0,59.0,30.1,10.0,6.9,2
38.644615,-121.385094,0.01,71.6,57.0,30.11,10.0,,3
36.916828,-121.751213,0.01,72.0,61.0,30.09,10.0,5.8,2
38.480152,-121.426895,0.0,75.9,58.0,30.09,10.0,,2
38.67136,-121.591324,0.01,73.9,62.0,30.08,10.0,4.6,3
37.760769,-120.99575,0.01,75.9,50.0,30.06,10.0,6.9,2
37.8745,-122.306038,0.01,70.0,71.0,30.09,10.0,10.4,3
37.410561,-122.198807,0.01,71.6,64.0,30.1,10.0,6.9,3
38.693954,-120.887184,0.0,69.8,33.0,30.16,10.0,4.6,2
37.808498,-122.366852,0.01,70.0,71.0,30.09,10.0,10.4,3
38.198615999999994,-122.160835,0.01,73.0,55.0,30.07,10.0,9.2,3
38.322410999999995,-122.025726,0.01,74.3,57.0,30.09,10.0,3.5,3
38.078636,-122.544601,0.01,68.0,60.0,30.12,10.0,12.7,2
37.864605,-122.303246,0.01,68.0,73.0,30.11,10.0,13.8,3
37.668953,-122.10939,0.01,68.0,65.0,30.13,10.0,13.8,3
38.49612,-121.438042,0.01,73.9,59.0,30.09,10.0,5.8,2
38.623432,-121.364487,0.01,73.4,57.0,30.1,10.0,5.8,2
38.641205,-121.197594,0.01,73.4,57.0,30.09,10.0,4.6,2
38.470673,-121.417274,0.01,73.9,59.0,30.09,10.0,5.8,2
38.657684,-121.382851,0.01,71.6,60.0,30.1,10.0,6.9,2
38.151512,-122.447655,0.01,62.6,77.0,30.15,10.0,6.9,2
38.14604600000001,-122.564896,0.01,64.4,68.0,30.12,10.0,9.2,2
37.548759,-122.291702,0.01,68.0,68.0,30.11,10.0,12.7,2
38.618183,-121.415367,0.01,71.6,60.0,30.1,10.0,3.5,2
37.932659,-122.325897,0.01,66.9,63.0,30.06,10.0,4.6,3
37.701912,-121.909279,0.01,68.0,68.0,30.09,10.0,9.2,3
37.610844,-122.069443,0.01,64.9,65.0,30.14,10.0,9.2,3
38.639435,-121.38343799999998,0.01,66.2,68.0,30.1,10.0,4.6,3
37.764809,-121.369003,0.01,71.1,66.0,30.08,10.0,8.1,3
38.588634000000006,-121.39225,0.01,68.0,68.0,30.09,10.0,5.8,2
37.509998,-122.499352,0.0,57.2,94.0,30.14,5.0,8.1,2
38.412838,-121.901695,0.01,66.0,75.0,30.1,10.0,4.6,3
37.948452,-121.300606,0.01,64.9,78.0,30.08,10.0,8.1,3
37.715492,-122.131905,0.01,63.0,75.0,30.12,10.0,,3
37.88554,-122.055344,0.01,63.0,67.0,30.05,10.0,,3
38.558926,-121.473648,0.01,62.1,86.0,30.09,10.0,,2
38.50087,-121.439995,0.0,62.1,86.0,30.09,10.0,,2
38.778282,-121.288155,0.01,60.8,82.0,30.11,10.0,4.6,2
38.700302,-121.225159,0.01,60.8,82.0,30.11,10.0,4.6,2
38.454693,-120.86779,0.01,57.2,63.0,30.17,10.0,6.9,2
38.172607,-120.590889,0.0,51.8,82.0,30.16,10.0,3.5,2
39.001289,-121.021629,0.01,57.2,82.0,30.13,10.0,5.8,2
38.743469,-121.170799,0.01,59.0,88.0,30.11,9.0,3.5,2
38.562984,-121.641647,0.0,64.4,73.0,30.12,5.0,5.8,2
38.62928400000001,-121.306839,0.0,59.0,88.0,30.12,8.0,3.5,2
38.627098,-121.092506,0.0,59.0,88.0,30.1,10.0,,2
37.683861,-122.128242,0.01,61.0,78.0,30.18,10.0,,3
38.146343,-122.254982,0.01,54.0,90.0,30.12,10.0,,2
37.719101,-122.399734,0.01,57.9,87.0,30.15,10.0,16.1,2
37.180015999999995,-121.680809,0.01,57.2,88.0,30.17,10.0,5.8,2
38.481636,-121.371918,0.01,59.0,88.0,30.1,10.0,,2
38.470619,-122.729507,0.01,53.1,100.0,30.13,0.2,,2
37.488846,-122.212852,0.01,57.2,82.0,30.16,10.0,,2
37.896164,-121.641502,0.01,52.0,89.0,30.15,10.0,,2
38.425056,-122.8255,0.01,52.0,100.0,30.12,0.2,,2
38.258343,-122.062263,0.01,50.9,96.0,30.15,10.0,,3
37.698153999999995,-121.935303,0.01,52.0,89.0,30.14,10.0,,3
38.257729,-122.771423,0.01,50.0,100.0,30.17,0.2,,2
37.910786,-122.31713899999998,0.01,53.1,89.0,30.1,10.0,3.5,3
37.798618,-122.276291,0.0,54.0,97.0,30.16,10.0,,2
38.250336,-122.270737,0.01,48.9,93.0,30.15,1.5,,2
37.294281,-121.938446,0.01,53.1,89.0,30.15,10.0,3.5,2
38.003822,-121.838005,0.01,53.1,86.0,30.12,10.0,4.6,2
38.025688,-122.11203799999998,0.01,52.0,89.0,30.12,10.0,4.6,3
37.994461,-122.069885,0.01,52.0,89.0,30.12,10.0,4.6,2
37.448879,-122.12313799999998,0.01,50.0,94.0,30.17,7.0,,2
37.994461,-122.069885,0.01,52.0,86.0,30.13,10.0,5.8,2
38.371147,-121.956039,0.01,50.0,93.0,30.18,8.0,,3
37.451263,-122.125404,0.01,53.6,94.0,30.18,7.0,,2
37.994793,-122.069527,0.01,52.0,86.0,30.13,10.0,5.8,3
37.82193400000001,-121.291641,0.01,50.0,100.0,30.18,3.0,,2
38.203781,-121.26487,0.0,50.0,100.0,30.18,3.0,,2
38.204128,-121.263229,0.0,50.0,100.0,30.18,3.0,,2
38.583015,-121.50322,0.01,52.0,100.0,30.19,4.0,,2
38.705887,-121.327049,0.01,50.0,100.0,30.19,0.2,,2
38.839073,-121.306923,0.01,46.4,93.0,30.17,10.0,,2
38.659622,-120.968987,0.01,62.6,32.0,30.25,10.0,4.6,2
37.999325,-121.821442,0.01,66.0,60.0,30.16,10.0,5.8,2
38.49012000000001,-123.032677,0.0,55.0,100.0,30.18,10.0,,2
38.561531,-121.35836,0.0,59.0,72.0,30.2,10.0,,2
37.859634,-121.281204,0.01,66.0,73.0,30.19,9.0,,2
37.944649,-121.742432,0.01,64.9,70.0,30.17,10.0,3.5,2
38.679905,-121.339325,0.01,66.2,60.0,30.2,10.0,,3
38.663555,-121.308563,0.01,68.0,52.0,30.18,10.0,,2
37.088932,-121.59922,0.01,68.0,68.0,30.17,10.0,,2
38.679905,-121.339325,0.01,66.2,56.0,30.19,3.0,,3
38.660145,-121.535309,0.01,70.0,53.0,30.15,10.0,4.6,2
36.942135,-121.446457,0.01,75.2,57.0,30.13,10.0,4.6,2
37.876991,-122.526428,0.0,71.6,60.0,30.16,10.0,,2
38.436752,-122.402702,0.01,71.1,63.0,30.13,10.0,6.9,2
37.084328,-122.268211,0.01,69.1,70.0,30.14,10.0,8.1,2
37.77953,-121.315125,0.01,72.0,55.0,30.14,10.0,4.6,2
37.824688,-122.312057,0.01,70.0,65.0,30.14,10.0,8.1,2
38.581615,-121.412971,0.0,68.0,52.0,30.17,9.0,3.5,2
37.742859,-122.198219,0.01,70.0,65.0,30.14,10.0,8.1,3
37.73674000000001,-122.193115,0.01,70.0,65.0,30.14,10.0,8.1,2
38.760303,-121.151955,0.0,69.8,49.0,30.16,10.0,,2
37.563835,-122.038307,0.01,68.0,73.0,30.14,10.0,11.5,2
38.036079,-121.258339,0.01,75.9,48.0,30.13,10.0,4.6,2
38.659622,-120.968987,0.01,66.2,46.0,30.23,10.0,3.5,2
38.642864,-120.936371,0.0,66.2,46.0,30.23,10.0,3.5,2
37.842594,-122.2976,0.01,69.1,68.0,30.14,10.0,9.2,3
37.627369,-122.081245,0.01,69.1,63.0,30.16,10.0,8.1,3
38.704681,-121.337807,0.0,71.6,46.0,30.15,10.0,,2
37.253891,-121.880722,0.01,71.6,64.0,30.15,10.0,5.8,2
36.799404,-121.664299,0.01,57.0,93.0,30.14,1.8,10.4,2
37.8745,-122.306038,0.01,66.9,76.0,30.14,10.0,4.6,3
37.831436,-121.185875,0.01,69.1,61.0,30.12,10.0,3.5,2
38.481476,-121.422066,0.01,57.9,78.0,30.15,10.0,,2
37.970547,-121.337318,0.01,61.0,78.0,30.14,10.0,,2
37.956066,-121.324234,0.01,57.9,90.0,30.15,10.0,,3
37.775065999999995,-122.511307,0.01,59.0,87.0,30.16,10.0,8.1,2
38.07333,-122.801399,0.01,51.8,100.0,30.18,10.0,,2
37.848976,-122.298775,0.01,57.0,96.0,30.17,7.0,,3
38.216862,-122.13784,0.01,48.9,90.0,30.17,1.0,,3
37.598789,-122.060852,0.01,55.9,84.0,30.19,10.0,,3
37.172829,-121.99218,0.01,57.9,90.0,30.17,10.0,,2
38.350807,-121.985435,0.01,50.0,96.0,30.18,10.0,,3
37.801285,-122.424591,0.01,55.9,93.0,30.17,10.0,,2
36.779926,-121.703575,0.01,53.1,100.0,30.18,0.5,,2
37.674507,-122.389313,0.01,54.0,93.0,30.17,10.0,,2
